drug_id,entrez_id
DB03928,1491
DB03929,2741
DB03929,2902
DB03929,6317
DB03932,3683
DB03934,54205
DB03935,2247
DB03935,308
DB03937,2821
DB03940,3939
DB03940,3945
DB03944,7134
DB03945,1401
DB03945,64100
DB03948,3614
DB03948,3615
DB03950,760
DB03951,10007
DB03953,4843
DB03955,4124
DB03956,5333
DB03957,3558
DB03958,28960
DB03959,2246
DB03959,2247
DB03959,308
DB03959,3082
DB03959,9955
DB03962,5226
DB03963,22820
DB03963,4846
DB03963,7097
DB03963,7518
DB03964,50
DB03967,4069
DB03968,5972
DB03971,279
DB03974,4846
DB03975,760
DB03976,1504
DB03976,5644
DB03976,5645
DB03977,54205
DB03977,801
DB03978,8565
DB03980,1432
DB03981,2247
DB03981,308
DB03981,9955
DB03982,5770
DB03983,6821
DB03984,1520
DB03987,1719
DB03988,116
DB03991,4759
DB03994,306
DB03996,3832
DB04000,2891
DB04001,5770
DB04002,760
DB04003,3932
DB04005,7371
DB04006,1017
DB04008,5644
DB04009,1528
DB04010,142
DB04012,2280
DB04013,5837
DB04014,1020
DB04014,2932
DB04014,983
DB04016,1215
DB04016,1511
DB04017,4128
DB04018,4846
DB04020,2100
DB04021,43
DB04027,1158
DB04036,3712
DB04043,3934
DB04044,5837
DB04048,7001
DB04050,4151
DB04054,3320
DB04055,5837
DB04057,471
DB04058,1357
DB04059,5328
DB04065,124
DB04066,22949
DB04068,4830
DB04069,1612
DB04071,126
DB04072,50
DB04074,587
DB04076,4860
DB04079,6010
DB04080,6714
DB04081,760
DB04083,189
DB04083,4953
DB04083,5837
DB04083,883
DB04088,5770
DB04089,760
DB04090,1728
DB04094,2280
DB04098,5566
DB04099,349565
DB04099,64802
DB04101,1017
DB04105,125
DB04106,7296
DB04107,5644
DB04108,10988
DB04109,5646
DB04112,5320
DB04113,126
DB04114,43
DB04115,332
DB04117,1892
DB04119,7317
DB04119,815
DB04121,375
DB04125,5644
DB04126,1508
DB04126,1512
DB04129,2891
DB04132,2739
DB04132,2938
DB04132,2948
DB04132,2950
DB04132,2953
DB04136,2147
DB04137,122622
DB04137,2746
DB04137,3265
DB04137,375
DB04137,390
DB04137,5207
DB04137,54963
DB04137,5868
DB04137,5911
DB04137,6009
DB04140,4314
DB04141,1537
DB04141,2110
DB04141,27089
DB04141,28
DB04141,29796
DB04141,4519
DB04141,6389
DB04141,6390
DB04141,6391
DB04141,6392
DB04141,7381
DB04141,7384
DB04141,7385
DB04141,7386
DB04141,7388
DB04142,5770
DB04144,4193
DB04147,1072
DB04147,11034
DB04147,1723
DB04147,4129
DB04147,4779
DB04147,5375
DB04147,6010
DB04149,5142
DB04149,5144
DB04150,5066
DB04151,58
DB04152,2891
DB04153,128
DB04156,58190
DB04163,200895
DB04166,1610
DB04166,259307
DB04172,5328
DB04175,2203
DB04178,291
DB04178,671
DB04180,760
DB04185,2628
DB04185,5009
DB04186,1017
DB04187,2944
DB04188,54498
DB04194,4069
DB04195,5837
DB04197,383
DB04200,317749
DB04203,760
DB04204,5770
DB04207,10157
DB04209,1259
DB04209,331
DB04209,3778
DB04213,2053
DB04214,52
DB04214,54935
DB04215,5644
DB04216,1051
DB04216,10856
DB04216,133688
DB04216,1457
DB04216,1460
DB04216,1545
DB04216,196
DB04216,2099
DB04216,2100
DB04216,23450
DB04216,26275
DB04216,3055
DB04216,3306
DB04216,3320
DB04216,4835
DB04216,498
DB04216,506
DB04216,509
DB04216,5292
DB04216,5294
DB04216,60
DB04216,6462
DB04216,7317
DB04216,8665
DB04216,873
DB04216,8856
DB04216,9262
DB04217,1491
DB04218,100
DB04223,4842
DB04223,4846
DB04224,5375
DB04224,5465
DB04224,5467
DB04224,5468
DB04224,6256
DB04230,1431
DB04232,4314
DB04233,1208
DB04233,5406
DB04233,6010
DB04234,1513
DB04235,18
DB04237,276
DB04238,5644
DB04244,1513
DB04246,5644
DB04249,54205
DB04250,590
DB04253,4835
DB04254,3320
DB04256,2911
DB04258,7421
DB04260,4860
DB04263,4953
DB04268,4069
DB04269,5644
DB04270,5468
DB04271,5144
DB04272,11157
DB04272,1360
DB04272,1431
DB04272,231
DB04272,259307
DB04272,353
DB04272,3704
DB04272,4191
DB04272,58190
DB04272,59338
DB04272,6035
DB04272,6037
DB04272,6714
DB04272,733
DB04272,9146
DB04273,5409
DB04275,6697
DB04276,823
DB04278,3558
DB04281,1723
DB04282,3938
DB04285,5770
DB04287,5320
DB04288,1017
DB04295,5837
DB04297,51564
DB04297,55869
DB04299,2805
DB04301,5644
DB04306,200895
DB04307,4129
DB04310,64146
DB04311,5644
DB04312,126
DB04315,122622
DB04315,1915
DB04315,1938
DB04315,1968
DB04315,221079
DB04315,26225
DB04315,2762
DB04315,2770
DB04315,2779
DB04315,2935
DB04315,3265
DB04315,375
DB04315,378
DB04315,382
DB04315,387
DB04315,400
DB04315,403
DB04315,4830
DB04315,51128
DB04315,51762
DB04315,56269
DB04315,5868
DB04315,5879
DB04315,5898
DB04315,5901
DB04315,5911
DB04315,6009
DB04315,654364
DB04315,7052
DB04315,7053
DB04315,7284
DB04315,7879
DB04315,79631
DB04315,8766
DB04315,9367
DB04315,998
DB04316,1357
DB04318,4320
DB04322,4522
DB04324,10988
DB04324,23173
DB04325,5644
DB04325,5645
DB04326,226
DB04326,229
DB04326,7167
DB04327,10544
DB04327,5728
DB04331,3832
DB04334,8639
DB04335,4860
DB04336,5644
DB04337,4151
DB04338,1432
DB04338,5594
DB04339,2950
DB04345,645
DB04348,1056
DB04348,2172
DB04348,9971
DB04350,1118
DB04351,50
DB04352,53343
DB04356,3251
DB04363,645
DB04365,1128
DB04365,1131
DB04366,4830
DB04367,10188
DB04367,1195
DB04368,64146
DB04369,5646
DB04371,760
DB04372,58488
DB04374,54363
DB04376,5580
DB04377,3156
DB04379,5972
DB04381,217
DB04387,5972
DB04389,2272
DB04391,5644
DB04392,1728
DB04394,760
DB04395,1080
DB04395,11004
DB04395,1457
DB04395,1612
DB04395,1841
DB04395,1969
DB04395,2048
DB04395,2584
DB04395,2932
DB04395,2937
DB04395,3098
DB04395,3480
DB04395,3706
DB04395,3932
DB04395,5210
DB04395,5292
DB04395,547
DB04395,54822
DB04395,5602
DB04395,58
DB04395,5888
DB04395,6300
DB04395,6733
DB04395,7155
DB04395,7203
DB04395,7415
DB04396,1463
DB04396,3956
DB04397,5236
DB04400,4843
DB04400,5053
DB04400,5092
DB04400,7054
DB04404,1118
DB04405,4321
DB04407,1017
DB04409,2246
DB04410,5644
DB04410,5645
DB04416,4314
DB04417,280
DB04417,6817
DB04418,122622
DB04419,5053
DB04419,5741
DB04419,6927
DB04424,5644
DB04426,4153
DB04429,6462
DB04432,5644
DB04434,7046
DB04436,6648
DB04440,100
DB04442,5644
DB04444,2770
DB04444,2779
DB04444,4629
DB04444,487
DB04444,51727
DB04444,79784
DB04445,6822
DB04446,5644
DB04447,216
DB04447,2954
DB04447,3156
DB04447,3956
DB04447,4482
DB04447,5479
DB04447,54822
DB04447,7167
DB04447,815
DB04447,8312
DB04448,126
DB04450,6010
DB04451,1515
DB04453,279
DB04454,1950
DB04454,2628
DB04459,1675
DB04461,7389
DB04462,1457
DB04463,873
DB04464,1327
DB04464,1329
DB04464,1339
DB04464,1340
DB04464,1345
DB04464,1346
DB04464,1349
DB04464,1350
DB04464,1351
DB04464,3106
DB04464,4512
DB04464,4513
DB04464,4514
DB04464,4535
DB04464,462
DB04464,567
DB04464,5875
DB04464,5876
DB04464,6035
DB04464,6285
DB04464,7316
DB04464,795
DB04464,8192
DB04464,9377
DB04465,2720
DB04465,360203
DB04465,3958
DB04465,51228
DB04466,8856
DB04468,2099
DB04468,2100
DB04468,2101
DB04468,2104
DB04468,6462
DB04468,7031
DB04468,8856
DB04469,5144
DB04470,5644
DB04471,2099
DB04472,3965
DB04473,
DB04474,6278
DB04476,3934
DB04477,26330
DB04478,6652
DB04480,7046
DB04485,7084
DB04487,3627
DB04489,1362
DB04491,1803
DB04491,629
DB04493,2203
DB04493,2821
DB04493,5207
DB04493,5210
DB04495,6714
DB04505,3320
DB04510,5224
DB04510,5230
DB04510,7167
DB04512,392399
DB04513,7134
DB04513,7137
DB04513,801
DB04514,6035
DB04516,51477
DB04518,1017
DB04519,5465
DB04521,2940
DB04522,1080
DB04522,3749
DB04522,4087
DB04522,5170
DB04522,5292
DB04522,5566
DB04522,5588
DB04522,5837
DB04522,5967
DB04522,6010
DB04522,6317
DB04522,9344
DB04523,1513
DB04525,5770
DB04527,10747
DB04530,383
DB04530,5142
DB04530,5153
DB04530,5268
DB04530,5292
DB04530,5566
DB04530,7298
DB04530,8724
DB04530,9266
DB04531,4255
DB04534,4843
DB04534,4846
DB04537,7453
DB04539,1588
DB04540,26253
DB04540,6095
DB04540,7421
DB04540,9970
DB04542,4830
DB04544,5837
DB04549,760
DB04551,5313
DB04552,1187
DB04552,5319
DB04552,5321
DB04552,54600
DB04552,5742
DB04552,5743
DB04556,43
DB04557,5465
DB04557,5742
DB04557,6256
DB04557,9971
DB04559,4846
DB04560,210
DB04562,50
DB04563,5644
DB04564,3938
DB04566,122622
DB04566,3615
DB04566,5837
DB04573,2099
DB04573,2100
DB04573,6462
DB04574,2099
DB04574,2100
DB04575,2099
DB04576,7153
DB04577,1803
DB04578,1803
DB04579,1508
DB04581,25797
DB04583,1723
DB04585,383
DB04588,3320
DB04590,2155
DB04591,2147
DB04593,2155
DB04594,3155
DB04599,1813
DB04599,2891
DB04599,2892
DB04599,3356
DB04600,760
DB04601,760
DB04602,6167
DB04604,1455
DB04604,5595
DB04604,83903
DB04606,2155
DB04607,1017
DB04608,7465
DB04612,331
DB04614,43
DB04615,43
DB04616,43
DB04617,43
DB04618,279
DB04620,2902
DB04622,25797
DB04629,58
DB04630,2908
DB04630,4306
DB04632,1432
DB04633,6303
DB04636,25797
DB04638,487
DB04639,
DB04642,5837
DB04643,5837
DB04644,5837
DB04645,5837
DB04648,383
DB04652,3290
DB04652,4306
DB04652,8648
DB04653,823
DB04654,5644
DB04654,7177
DB04655,3176
DB04657,6389
DB04659,3938
DB04660,2760
DB04661,912
DB04662,1017
DB04664,1555
DB04665,1548
DB04669,1017
DB04672,56953
DB04673,2159
DB04674,1645
DB04674,1909
DB04676,
DB04677,4129
DB04678,28
DB04679,28
DB04680,28
DB04681,28
DB04682,7125
DB04683,2516
DB04685,1854
DB04689,5468
DB04690,7150
DB04695,4598
DB04695,9453
DB04697,2147
DB04700,373156
DB04701,2946
DB04703,9212
DB04707,5566
DB04707,5569
DB04707,6093
DB04709,367
DB04714,2224
DB04714,9453
DB04715,5292
DB04716,1613
DB04716,3716
DB04716,3717
DB04716,3718
DB04716,7297
DB04719,1457
DB04720,1457
DB04721,1457
DB04722,2147
DB04723,1360
DB04724,3683
DB04725,240
DB04725,30814
DB04725,5743
DB04727,3791
DB04733,226
DB04736,114771
DB04738,5501
DB04739,6714
DB04741,7384
DB04743,30814
DB04743,4057
DB04743,5743
DB04751,1456
DB04751,6195
DB04751,6714
DB04752,2516
DB04753,4860
DB04754,4860
DB04757,4860
DB04758,2155
DB04759,4322
DB04760,4322
DB04761,4322
DB04763,760
DB04764,7177
DB04767,2155
DB04768,27010
DB04769,5294
DB04770,8566
DB04771,2147
DB04772,2147
DB04774,58
DB04775,58
DB04776,8566
DB04779,3938
DB04781,210
DB04783,58
DB04786,2147
DB04786,23408
DB04786,2492
DB04786,5029
DB04786,5320
DB04786,6261
DB04787,5241
DB04789,275
DB04790,5644
DB04791,5644
DB04792,5644
DB04793,5644
DB04794,1555
DB04795,1066
DB04795,6389
DB04796,7421
DB04797,1432
DB04798,2891
DB04799,10975
DB04799,1537
DB04799,27089
DB04799,29796
DB04799,4519
DB04799,7381
DB04799,7384
DB04799,7385
DB04799,7386
DB04799,7388
DB04800,5770
DB04801,5467
DB04803,3162
DB04805,6167
DB04817,5742
DB04820,1312
DB04820,4128
DB04820,4129
DB04821,4128
DB04821,4129
DB04821,4353
DB04821,6530
DB04821,6531
DB04821,6532
DB04821,6571
DB04824,2099
DB04824,54600
DB04824,6462
DB04824,8856
DB04824,9970
DB04825,801
DB04825,85366
DB04828,11251
DB04829,3350
DB04829,3357
DB04829,3362
DB04832,4128
DB04832,4129
DB04832,6532
DB04834,1129
DB04835,1234
DB04836,6530
DB04836,6532
DB04837,3269
DB04838,1066
DB04838,781
DB04839,354
DB04839,367
DB04840,6530
DB04841,3269
DB04841,801
DB04841,8911
DB04841,8912
DB04841,8913
DB04842,1813
DB04842,3356
DB04842,786
DB04843,1128
DB04843,1131
DB04844,1813
DB04844,6571
DB04845,10381
DB04846,150
DB04846,151
DB04846,152
DB04846,153
DB04846,154
DB04846,155
DB04847,112398
DB04847,112399
DB04847,54583
DB04849,3791
DB04850,4128
DB04851,340273
DB04851,4363
DB04851,9429
DB04852,4547
DB04853,135
DB04854,7498
DB04855,146
DB04855,147
DB04855,148
DB04855,150
DB04855,151
DB04855,152
DB04855,153
DB04855,3752
DB04855,3757
DB04855,3759
DB04855,3760
DB04855,3761
DB04855,3768
DB04855,3770
DB04855,3776
DB04855,3784
DB04855,6331
DB04855,6546
DB04855,7067
DB04855,775
DB04855,776
DB04855,778
DB04855,779
DB04855,782
DB04855,783
DB04855,784
DB04855,785
DB04856,886
DB04857,1813
DB04859,43
DB04860,51284
DB04861,153
DB04861,154
DB04861,155
DB04863,3674
DB04863,3690
DB04864,43
DB04865,6122
DB04866,1277
DB04866,4313
DB04867,886
DB04868,25
DB04868,3815
DB04869,10203
DB04869,796
DB04871,3358
DB04872,6870
DB04873,3360
DB04875,834
DB04876,1803
DB04877,5243
DB04878,8972
DB04879,2321
DB04879,2324
DB04879,3791
DB04880,5139
DB04881,5243
DB04882,7150
DB04883,1909
DB04884,3350
DB04884,3351
DB04884,3358
DB04885,3359
DB04888,1813
DB04888,3350
DB04889,1813
DB04889,6530
DB04889,6532
DB04890,3269
DB04891,5469
DB04891,7421
DB04892,351
DB04892,43
DB04892,590
DB04893,2339
DB04893,2342
DB04894,6752
DB04894,6755
DB04894,6869
DB04895,8829
DB04896,116443
DB04896,116444
DB04896,2902
DB04896,2903
DB04896,2904
DB04896,2905
DB04896,2906
DB04896,6530
DB04896,6532
DB04898,2147
DB04899,4881
DB04899,4882
DB04899,4883
DB04901,941
DB04903,2555
DB04903,2556
DB04905,3269
DB04905,5243
DB04908,1815
DB04908,3350
DB04908,3356
DB04910,10383
DB04912,3162
DB04912,3163
DB04915,10495
DB04917,3359
DB04917,3360
DB04919,2243
DB04919,2244
DB04920,775
DB04920,776
DB04920,778
DB04920,779
DB04924,1813
DB04924,43
DB04925,5340
DB04926,116443
DB04929,241
DB04930,2099
DB04930,6323
DB04930,8856
DB04931,4157
DB04932,134
DB04932,135
DB04932,136
DB04933,7099
DB04938,2099
DB04941,1080
DB04941,55107
DB04942,5914
DB04942,5915
DB04946,148
DB04946,152
DB04946,1812
DB04946,1813
DB04946,1814
DB04946,1815
DB04946,3269
DB04946,3350
DB04946,3356
DB04946,3362
DB04946,3363
DB04947,6531
DB04948,148
DB04948,150
DB04948,3350
DB04948,3352
DB04948,3358
DB04948,3363
DB04951,5045
DB04953,3785
DB04953,3786
DB04953,56479
DB04953,9132
DB04954,134
DB04956,7124
DB04957,3753
DB04957,3757
DB04957,3784
DB04958,933
DB04959,23352
DB04959,3855
DB04960,2342
DB04964,94025
DB04967,328
DB04967,7150
DB04967,7153
DB04970,3350
DB04971,5465
DB04971,5468
DB04972,2950
DB04973,5894
DB04974,2475
DB04975,7153
DB04978,7153
DB04982,2890
DB04982,2891
DB04982,2892
DB04982,2893
DB04983,5029
DB04985,3921
DB04988,1956
DB04988,2064
DB04991,102
DB04997,3676
DB04998,8517
DB05001,1803
DB05003,6240
DB05003,6241
DB05004,100996758
DB05004,4886
DB05004,4887
DB05004,4889
DB05009,135
DB05010,2550
DB05010,9568
DB05012,6530
DB05013,5578
DB05013,5580
DB05014,
DB05014,2260
DB05014,2261
DB05014,2322
DB05014,3791
DB05014,5159
DB05015,10013
DB05015,10014
DB05015,3065
DB05015,3066
DB05015,51564
DB05015,55869
DB05015,79885
DB05015,83933
DB05015,8841
DB05015,9734
DB05015,9759
DB05017,3569
DB05017,7124
DB05018,2717
DB05022,7153
DB05022,7155
DB05023,3480
DB05024,1591
DB05024,7421
DB05025,6647
DB05032,59340
DB05033,8754
DB05034,4881
DB05035,7067
DB05035,7068
DB05036,10728
DB05036,23293
DB05036,57410
DB05036,7015
DB05038,624
DB05039,154
DB05042,3362
DB05045,100996758
DB05045,4887
DB05046,4986
DB05046,4988
DB05047,2890
DB05047,2891
DB05047,2892
DB05047,2893
DB05047,627
DB05049,3359
DB05050,4985
DB05052,2100
DB05053,2203
DB05064,3290
DB05069,55584
DB05069,57053
DB05070,2915
DB05072,6869
DB05075,1445
DB05075,2321
DB05075,2324
DB05075,3791
DB05077,1268
DB05078,3566
DB05078,3598
DB05079,3269
DB05079,3356
DB05080,11255
DB05080,3269
DB05084,5745
DB05085,100996758
DB05087,2554
DB05087,2555
DB05087,2556
DB05087,2557
DB05087,2558
DB05087,2559
DB05088,351
DB05091,554
DB05092,3676
DB05095,5743
DB05096,2912
DB05096,2913
DB05097,1048
DB05098,3953
DB05099,2243
DB05101,1956
DB05104,4986
DB05107,2539
DB05110,3458
DB05111,3458
DB05115,3643
DB05116,7298
DB05119,7941
DB05120,3643
DB05121,3122
DB05121,3123
DB05121,3125
DB05121,3126
DB05121,3127
DB05122,3676
DB05122,3691
DB05122,3695
DB05125,1723
DB05127,51284
DB05129,7150
DB05129,7153
DB05130,729230
DB05131,2158
DB05133,3553
DB05134,3320
DB05134,3326
DB05137,55584
DB05137,57053
DB05137,89832
DB05139,80310
DB05141,332
DB05146,3791
DB05146,3815
DB05146,5156
DB05146,5159
DB05147,10376
DB05147,10381
DB05147,10382
DB05147,10383
DB05147,112714
DB05147,203068
DB05147,347733
DB05147,7277
DB05147,7280
DB05147,7846
DB05147,81027
DB05147,84617
DB05147,84790
DB05149,1111
DB05149,11200
DB05150,351
DB05152,1128
DB05155,4986
DB05157,1432
DB05157,5600
DB05157,5603
DB05157,6300
DB05159,729230
DB05161,1991
DB05161,5657
DB05164,
DB05165,1977
DB05166,139760
DB05168,2348
DB05168,2350
DB05168,2352
DB05169,6790
DB05169,9212
DB05171,51107
DB05171,55851
DB05177,4048
DB05183,3551
DB05184,25
DB05184,27
DB05184,3480
DB05184,6714
DB05187,5465
DB05187,5467
DB05187,5468
DB05188,5467
DB05190,5894
DB05190,673
DB05191,135
DB05192,7068
DB05194,
DB05194,1437
DB05194,1438
DB05198,3791
DB05198,6790
DB05199,7166
DB05200,2548
DB05201,1268
DB05202,2811
DB05202,7450
DB05203,59272
DB05203,5972
DB05204,695
DB05205,4128
DB05207,3554
DB05207,7124
DB05209,
DB05210,2475
DB05210,5295
DB05210,5296
DB05210,5591
DB05210,8503
DB05212,4790
DB05212,4791
DB05214,4843
DB05217,10135
DB05218,7124
DB05219,5141
DB05219,5142
DB05219,5143
DB05219,5144
DB05220,6790
DB05223,10013
DB05223,3065
DB05223,3066
DB05223,8841
DB05225,241
DB05227,3356
DB05229,5739
DB05232,6323
DB05232,6326
DB05232,6328
DB05232,6334
DB05233,2099
DB05234,367
DB05235,1428
DB05235,7067
DB05239,5604
DB05241,2475
DB05241,5290
DB05241,5291
DB05241,5293
DB05241,5294
DB05243,3717
DB05246,8913
DB05249,1441
DB05252,4843
DB05253,5241
DB05254,5054
DB05254,5328
DB05255,266977
DB05255,846
DB05258,3454
DB05259,
DB05260,3553
DB05260,526
DB05260,6241
DB05260,632
DB05262,7498
DB05264,1439
DB05265,124056
DB05266,5139
DB05266,5141
DB05266,5142
DB05266,5143
DB05266,5144
DB05268,5894
DB05271,151
DB05271,1812
DB05271,1813
DB05271,1814
DB05271,1815
DB05271,1816
DB05271,3350
DB05282,9131
DB05284,203068
DB05289,8517
DB05290,1909
DB05294,1956
DB05294,5753
DB05294,5979
DB05294,7010
DB05294,7422
DB05295,7421
DB05297,596
DB05298,5144
DB05299,3558
DB05301,5337
DB05301,834
DB05303,3554
DB05303,7124
DB05304,3558
DB05304,768
DB05305,3596
DB05308,7298
DB05309,2249
DB05311,3818
DB05316,1813
DB05316,3356
DB05317,2222
DB05317,3156
DB05319,4072
DB05327,231
DB05332,4352
DB05337,11010
DB05339,3350
DB05343,6285
DB05345,3269
DB05351,23576
DB05351,495
DB05351,496
DB05361,2149
DB05361,462
DB05362,2159
DB05364,6348
DB05367,1909
DB05369,3274
DB05374,1956
DB05381,11255
DB05381,3269
DB05381,3274
DB05381,59340
DB05381,6571
DB05382,6528
DB05383,231
DB05383,4843
DB05383,7078
DB05386,
DB05386,1438
DB05387,4313
DB05387,4318
DB05387,4321
DB05389,10296
DB05389,9332
DB05390,5029
DB05391,2811
DB05395,155
DB05398,928
DB05399,7412
DB05403,6300
DB05404,7157
DB05407,1906
DB05408,834
DB05408,836
DB05408,840
DB05412,1432
DB05412,3553
DB05412,4513
DB05412,7124
DB05413,5104
DB05415,8654
DB05416,5465
DB05416,5467
DB05417,2741
DB05418,6869
DB05419,50632
DB05420,6240
DB05421,6869
DB05422,6532
DB05423,2908
DB05424,1956
DB05428,10587
DB05428,6241
DB05428,7296
DB05429,6356
DB05431,240
DB05432,50632
DB05434,2247
DB05434,3082
DB05434,3576
DB05434,7422
DB05442,3553
DB05443,4986
DB05446,350
DB05447,3172
DB05448,7296
DB05449,5243
DB05451,4790
DB05451,4791
DB05452,552
DB05452,553
DB05455,553
DB05457,7298
DB05458,1137
DB05458,1141
DB05459,3593
DB05459,51561
DB05460,2950
DB05461,151
DB05461,152
DB05461,3357
DB05463,54106
DB05464,4790
DB05464,4791
DB05465,2322
DB05465,80310
DB05466,6869
DB05467,5916
DB05468,3676
DB05469,146
DB05469,147
DB05469,148
DB05470,1432
DB05470,3553
DB05470,3569
DB05470,7124
DB05471,4790
DB05471,4791
DB05472,3454
DB05472,3455
DB05475,51284
DB05475,54106
DB05475,7097
DB05475,7099
DB05476,5329
DB05478,1576
DB05479,4157
DB05481,5265
DB05482,7150
DB05483,23352
DB05483,7544
DB05484,3576
DB05487,2099
DB05487,4790
DB05487,4791
DB05488,7155
DB05490,5468
DB05492,146
DB05492,147
DB05492,148
DB05492,150
DB05492,151
DB05492,152
DB05492,3269
DB05492,3356
DB05492,3357
DB05492,3358
DB05492,4987
DB05492,4988
DB05494,1633
DB05495,4318
DB05501,1234
DB05501,7852
DB05505,6916
DB05506,5770
DB05507,3553
DB05507,834
DB05509,3350
DB05509,4988
DB05511,140
DB05513,3569
DB05513,7124
DB05514,1181
DB05518,2203
DB05521,10599
DB05521,11309
DB05524,1956
DB05530,54106
DB05532,338557
DB05533,231
DB05540,122622
DB05540,159
DB05541,11280
DB05541,55800
DB05541,6323
DB05541,6324
DB05541,6326
DB05541,6327
DB05541,6328
DB05541,6329
DB05541,6330
DB05541,6331
DB05541,6332
DB05541,6334
DB05541,6335
DB05541,6336
DB05541,9900
DB05542,3360
DB05552,5293
DB05552,5294
DB05553,64805
DB05559,4790
DB05559,4791
DB05562,3350
DB05578,3791
DB05590,154
DB05595,2348
DB05607,3357
DB05624,2798
DB05630,7150
DB05642,3359
DB05642,6530
DB05662,2099
DB05667,1584
DB05667,1595
DB05668,1786
DB05675,2243
DB05676,
DB05678,4547
DB05679,51561
DB05685,1003
DB05687,1813
DB05687,3356
DB05688,6530
DB05688,6532
DB05695,846
DB05706,7153
DB05708,89832
DB05710,1136
DB05712,1361
DB05713,2159
DB05714,2147
DB05736,1513
DB05737,5320
DB05737,8399
DB05739,185
DB05739,186
DB05740,1135
DB05740,1137
DB05740,1141
DB05740,55584
DB05740,57053
DB05740,89832
DB05744,1401
DB05744,3569
DB05744,3586
DB05744,7124
DB05749,1588
DB05750,1268
DB05752,1128
DB05752,1129
DB05752,1131
DB05752,1132
DB05752,1133
DB05758,7124
DB05766,1128
DB05766,1813
DB05766,1814
DB05767,3553
DB05767,3569
DB05767,4790
DB05767,4791
DB05767,7124
DB05771,3586
DB05773,2064
DB05777,2147
DB05777,2153
DB05785,3725
DB05785,5914
DB05785,5915
DB05785,5916
DB05786,8880
DB05787,3690
DB05790,6869
DB05792,10280
DB05793,338557
DB05796,4311
DB05797,2205
DB05798,5573
DB05798,5576
DB05801,6241
DB05806,7150
DB05812,1586
DB05814,2280
DB05824,2902
DB05829,5745
DB05829,5746
DB05831,4072
DB05838,554
DB05846,351
DB05848,3593
DB05849,154
DB05854,5468
DB05855,1141
DB05855,3576
DB05864,10988
DB05867,8869
DB05869,3146
DB05869,7124
DB05879,7124
DB05882,2099
DB05882,2100
DB05883,5741
DB05885,2741
DB05885,2743
DB05885,774
DB05885,9900
DB05889,933
DB05890,7422
DB05892,4803
DB05895,8795
DB05897,3480
DB05905,3360
DB05906,1234
DB05913,2321
DB05913,3815
DB05915,2660
DB05916,5133
DB05920,7153
DB05928,8856
DB05930,4352
DB05931,3791
DB05932,2321
DB05932,2324
DB05932,7422
DB05934,6387
DB05936,136
DB05938,351
DB05939,2852
DB05941,1234
DB05943,1439
DB05943,3561
DB05944,1956
DB05944,2064
DB05945,118429
DB05945,84168
DB05950,774
DB05956,2904
DB05956,6256
DB05959,3091
DB05959,6774
DB05959,8792
DB05961,5104
DB05961,5265
DB05961,710
DB05964,1813
DB05964,6530
DB05964,6532
DB05966,2099
DB05966,2100
DB05967,84634
DB05968,7124
DB05969,1022
DB05969,7422
DB05971,207
DB05983,4792
DB05984,3791
DB05984,673
DB05990,9971
DB05992,7124
DB05993,3362
DB05996,10457
DB06011,1803
DB06013,7153
DB06016,1813
DB06016,1814
DB06016,3269
DB06016,3350
DB06016,3356
DB06016,3357
DB06021,1956
DB06021,2064
DB06040,3832
DB06042,10381
DB06042,10382
DB06042,203068
DB06042,7153
DB06042,7155
DB06042,81027
DB06043,5156
DB06050,2157
DB06061,4214
DB06064,5581
DB06069,7150
DB06070,3320
DB06070,3326
DB06073,23621
DB06075,3480
DB06077,1812
DB06077,1813
DB06077,2904
DB06077,3356
DB06077,6532
DB06080,1436
DB06080,2321
DB06080,2322
DB06080,2324
DB06080,3791
DB06080,3815
DB06081,7450
DB06082,3091
DB06083,3558
DB06083,3569
DB06083,3576
DB06083,3593
DB06089,3784
DB06089,3785
DB06089,3786
DB06089,56479
DB06089,9132
DB06090,
DB06094,3315
DB06096,3351
DB06096,3352
DB06096,4842
DB06097,1062
DB06098,7417
DB06098,7419
DB06101,2321
DB06101,2324
DB06101,3791
DB06103,3614
DB06103,3615
DB06109,1813
DB06109,3356
DB06116,3627
DB06124,825
DB06127,1803
DB06133,367
DB06134,6790
DB06134,6795
DB06137,6714
DB06138,1910
DB06140,3362
DB06144,146
DB06144,147
DB06144,148
DB06144,1813
DB06144,3356
DB06144,3358
DB06144,3362
DB06144,3757
DB06148,146
DB06148,147
DB06148,148
DB06148,150
DB06148,151
DB06148,152
DB06148,1812
DB06148,1813
DB06148,1814
DB06148,1816
DB06148,3269
DB06148,3350
DB06148,3355
DB06148,3356
DB06148,3357
DB06148,3358
DB06148,3362
DB06148,3363
DB06148,4986
DB06148,59340
DB06148,6530
DB06148,6531
DB06148,6532
DB06151,1147
DB06151,116443
DB06151,23657
DB06151,2902
DB06151,2903
DB06151,2904
DB06151,2906
DB06151,2937
DB06151,3551
DB06151,95
DB06152,3455
DB06152,8911
DB06153,1128
DB06153,1129
DB06153,1131
DB06153,146
DB06153,147
DB06153,148
DB06153,150
DB06153,151
DB06153,152
DB06153,3269
DB06153,3350
DB06153,3351
DB06153,3352
DB06153,3356
DB06153,3357
DB06153,3358
DB06154,3039
DB06154,3043
DB06155,1268
DB06155,9290
DB06156,6530
DB06156,6531
