protein_name	disorder_name	score
B7Z2T4	0005105	0.30000001192092896
B7Z351	0021065	0.3100000023841858
B7Z351	0021042	0.6000000238418579
B7Z351	0011380	0.30000001192092896
B7Z351	0002869	0.30000001192092896
B7Z351	0002771	0.3100000023841858
B7Z351	0015917	0.5099999904632568
B7Z351	0004989	0.4000000059604645
B7Z351	0004970	0.3700000047683716
B7Z351	0003268	0.30000001192092896
B7Z351	0003197	0.30000001192092896
B7Z351	0016466	0.30000001192092896
B7Z351	0005606	0.30000001192092896
B7Z351	0018891	0.30000001192092896
B7Z351	0005271	0.30000001192092896
B7Z351	0005249	0.30000001192092896
B7Z351	0005240	0.3100000023841858
B7Z351	0005267	0.30000001192092896
B7Z351	0006525	0.3100000023841858
B7Z351	0005155	0.3100000023841858
B7Z351	0005065	0.3700000047683716
B7Z351	0006176	0.30000001192092896
B7Z351	0019203	0.33000001311302185
B7Z351	0007008	0.3100000023841858
B7Z360	0000577	0.30000001192092896
B7Z360	0023119	0.30000001192092896
B7Z360	0014118	0.699999988079071
B7Z360	0018542	0.33000001311302185
A6NNB3	0012591	0.699999988079071
A6NNB3	0019019	0.3499999940395355
B7Z2S5	0008143	0.30000001192092896
B7Z2S5	0024644	0.30000001192092896
B7Z2S5	0002533	0.30000001192092896
B7Z2S5	0004972	0.3100000023841858
B7Z2S5	0003435	0.30000001192092896
B7Z2S5	0005575	0.30000001192092896
B7Z2S5	0005480	0.30000001192092896
B7Z2S5	0005032	0.30000001192092896
B7Z2S5	0005065	0.30000001192092896
A6NNA4	0008315	0.30000001192092896
F8W6N3	0021168	0.30000001192092896
F8W6N3	0021085	0.30000001192092896
F8W6N3	0021088	0.30000001192092896
F8W6N3	0000966	0.30000001192092896
F8W6N3	0021063	0.30000001192092896
F8W6N3	0000448	0.3100000023841858
F8W6N3	0013692	0.6700000166893005
F8W6N3	0002918	0.30000001192092896
F8W6N3	0002939	0.30000001192092896
F8W6N3	0002888	0.30000001192092896
F8W6N3	0002772	0.30000001192092896
F8W6N3	0002691	0.30000001192092896
F8W6N3	0003918	0.30000001192092896
F8W6N3	0001275	0.30000001192092896
F8W6N3	0003878	0.4000000059604645
F8W6N3	0001187	0.30000001192092896
F8W6N3	0003774	0.30000001192092896
F8W6N3	0004992	0.3400000035762787
F8W6N3	0004987	0.3100000023841858
F8W6N3	0004989	0.5699999928474426
F8W6N3	0003606	0.30000001192092896
F8W6N3	0015459	0.30000001192092896
F8W6N3	0004721	0.30000001192092896
F8W6N3	0016642	0.44999998807907104
F8W6N3	0003210	0.3199999928474426
F8W6N3	0017884	0.30000001192092896
F8W6N3	0017885	0.30000001192092896
F8W6N3	0004446	0.30000001192092896
F8W6N3	0018961	0.30000001192092896
F8W6N3	0005627	0.30000001192092896
F8W6N3	0003055	0.30000001192092896
F8W6N3	0003054	0.30000001192092896
F8W6N3	0003058	0.30000001192092896
F8W6N3	0003012	0.30000001192092896
F8W6N3	0003036	0.30000001192092896
F8W6N3	0005586	0.30000001192092896
F8W6N3	0005401	0.30000001192092896
F8W6N3	0004146	0.30000001192092896
F8W6N3	0004143	0.30000001192092896
F8W6N3	0004144	0.30000001192092896
F8W6N3	0004145	0.30000001192092896
F8W6N3	0006639	0.30000001192092896
F8W6N3	0004022	0.30000001192092896
F8W6N3	0005341	0.30000001192092896
F8W6N3	0005233	0.30000001192092896
F8W6N3	0005206	0.3199999928474426
F8W6N3	0005220	0.30000001192092896
F8W6N3	0006486	0.800000011920929
F8W6N3	0006456	0.30000001192092896
F8W6N3	0006451	0.30000001192092896
F8W6N3	0005105	0.699999988079071
F8W6N3	0005106	0.30000001192092896
F8W6N3	0005086	0.4000000059604645
F8W6N3	0005065	0.6000000238418579
F8W6N3	0005061	0.4000000059604645
F8W6N3	0005059	0.30000001192092896
F8W6N3	0005012	0.699999988079071
F8W6N3	0007648	0.30000001192092896
F8W6N3	0006292	0.4000000059604645
F8W6N3	0019496	0.30000001192092896
F8W6N3	0021511	0.30000001192092896
F8W6N3	0021310	0.30000001192092896
F8W6N3	0008315	0.30000001192092896
F8W6N3	0019087	0.3100000023841858
F8W6N3	0021351	0.30000001192092896
B7Z2V2	0005105	0.30000001192092896
B7Z375	0012733	1
B7Z375	0000390	1
B7Z375	0008662	0.5400000214576721
B7Z375	0019200	0.4300000071525574
B7Z375	0011979	0.75
B7Z2U9	0016256	0.3100000023841858
B7Z2U8	0011719	0.30000001192092896
B7Z2U8	0002145	0.30000001192092896
B7Z2U8	0010814	0.5
B7Z2X5	0013628	0.6000000238418579
B7Z2X5	0015286	0.30000001192092896
B7Z2X5	0016596	0.33000001311302185
B7Z2X0	0008315	0.30000001192092896
U5ZC31	0016814	0.30000001192092896
U5ZC31	0010788	0.7599999904632568
U5ZC31	0010789	0.6399999856948853
U5ZC31	0010790	0.30000001192092896
U5ZC31	0009723	0.36000001430511475
U5ZC31	0009640	0.30000001192092896
B7Z2Z2	0008048	0.5099999904632568
B7Z2Z2	0024531	0.30000001192092896
B7Z2Z2	0002921	0.3100000023841858
B7Z2Z2	0015705	0.6299999952316284
B7Z2Z2	0004975	0.4000000059604645
B7Z2Z2	0015225	0.30000001192092896
B7Z2Z2	0018947	0.38999998569488525
B7Z2Z2	0019952	0.30000001192092896
B7Z2Z2	0008779	0.30000001192092896
B7Z2Z2	0009711	0.30000001192092896
B7Z2Z2	0010683	0.3100000023841858
F8W6D9	0008315	0.30000001192092896
A6NNI4	0016682	0.30000001192092896
A6NNI4	0005564	0.30000001192092896
A6NNI4	0005575	0.30000001192092896
A6NNI4	0018874	0.3199999928474426
A6NNI4	0005233	0.33000001311302185
A6NNI4	0005155	0.30000001192092896
A6NNI4	0005040	0.30000001192092896
A6NNI4	0018177	0.33000001311302185
A6NNI4	0008315	0.30000001192092896
F8W6G1	0005601	0.30000001192092896
A6NKG5	0011975	0.3100000023841858
B7Z1D7	0001126	0.30000001192092896
B7Z1D7	0004985	0.4000000059604645
B7Z1D7	0004989	0.4000000059604645
B7Z1D7	0005480	0.30000001192092896
B7Z1D7	0005009	0.3400000035762787
B7Z1D7	0018309	0.5
B7Z1D7	0008487	0.30000001192092896
B7Z1F0	0016621	0.30000001192092896
B7Z1F0	0007739	0.3100000023841858
B7Z1F0	0008608	0.4000000059604645
B7Z1F0	0008383	0.4000000059604645
B7Z1F9	0024644	0.30000001192092896
B7Z1F9	0008315	0.3199999928474426
B7Z1F5	0005240	0.3100000023841858
B7Z1F5	0005071	0.30000001192092896
F8VVS7	0005299	0.30000001192092896
F8VVS7	0005071	0.30000001192092896
F8VVS7	0008375	0.30000001192092896
F8VVS7	0008315	0.4000000059604645
B7Z1E7	0011719	0.30000001192092896
B7Z1E3	0001126	0.30000001192092896
B7Z1E3	0004985	0.4000000059604645
B7Z1E3	0004989	0.4000000059604645
B7Z1E3	0005480	0.30000001192092896
B7Z1E3	0005009	0.3400000035762787
B7Z1E3	0018309	0.5
B7Z1E3	0008487	0.30000001192092896
F8W7U8	0024557	0.800000011920929
F8W7U8	0013118	0.30000001192092896
F8W7U8	0004992	0.30000001192092896
F8W7U8	0015626	0.30000001192092896
F8W7U8	0003582	0.30000001192092896
F8W7U8	0016419	0.3100000023841858
F8W7U8	0016056	0.3100000023841858
F8W7U8	0008842	0.30000001192092896
F8W7U8	0019180	0.30000001192092896
F8W7U0	0008315	0.30000001192092896
A6NKM8	0010478	0.699999988079071
A6NKM8	0015286	0.3199999928474426
B7Z1G8	0008315	0.30000001192092896
B7Z1G6	0005601	0.30000001192092896
F8W876	0016985	0.30000001192092896
F8W876	0009770	0.41999998688697815
F8W876	0009554	0.30000001192092896
B7Z1I3	0005575	0.30000001192092896
F8W7W8	0001751	0.30000001192092896
F8W7W8	0004975	0.4000000059604645
F8W7W8	0015104	0.6000000238418579
F8W7W8	0018881	0.36000001430511475
F8W7W8	0005231	0.4000000059604645
F8W7W8	0019799	0.30000001192092896
F8W7W8	0005180	0.4000000059604645
F8W7W8	0005021	0.3100000023841858
F8W7W8	0008296	0.30000001192092896
F8W7W8	0008295	0.30000001192092896
B7Z1L4	0008315	0.4000000059604645
B7Z1L9	0006857	0.30000001192092896
B7Z1L9	0005575	0.30000001192092896
B7Z1L9	0005099	0.30000001192092896
B7Z1L9	0005068	0.30000001192092896
B7Z1K5	0021085	0.30000001192092896
B7Z1K5	0005542	0.30000001192092896
B7Z1K5	0007648	0.30000001192092896
F8VVY5	0013785	0.6000000238418579
F8VVY5	0017884	0.30000001192092896
F8VVY5	0017885	0.30000001192092896
F8VVY5	0003012	0.30000001192092896
F8VVY5	0005220	0.30000001192092896
F8VVY5	0005086	0.30000001192092896
B7Z1N8	0012733	1
B7Z1N8	0000390	1
B7Z1N8	0008662	0.5400000214576721
B7Z1N8	0019200	0.4300000071525574
B7Z1N8	0011979	0.75
B7Z1N4	0001751	0.30000001192092896
B7Z1N4	0015225	0.4399999976158142
B7Z1N4	0019952	0.30000001192092896
B7Z1N4	0017123	1
B7Z1N4	0019719	0.30000001192092896
B7Z1N4	0008779	0.4399999976158142
B7Z1M8	0004989	0.30000001192092896
B7Z1M2	0012832	0.30000001192092896
B7Z1M2	0006832	0.30000001192092896
B7Z1M2	0005388	0.4399999976158142
B7Z1M2	0005101	0.3700000047683716
B7Z1M2	0019563	0.30000001192092896
B7Z1M2	0008383	0.5
B7Z1M0	0019701	0.3499999940395355
B7Z1M0	0019053	0.30000001192092896
B7Z1M0	0010555	0.7300000190734863
B7Z215	0002691	0.30000001192092896
B7Z215	0004721	0.30000001192092896
B7Z1P2	0008487	0.30000001192092896
B7Z1P2	0008315	0.30000001192092896
A6NK58	0060562	0.4000000059604645
A6NK58	0004069	0.30000001192092896
B7Z232	0002691	0.30000001192092896
B7Z232	0004721	0.30000001192092896
B7Z1Q3	0005155	0.30000001192092896
B7Z222	0004994	0.30000001192092896
B7Z222	0004985	0.33000001311302185
B7Z222	0005580	0.30000001192092896
B7Z1Q0	0011719	0.30000001192092896
B7Z1Q0	0014499	0.6000000238418579
B7Z220	0024556	0.30000001192092896
B7Z220	0014925	0.4000000059604645
B7Z256	0001386	0.30000001192092896
B7Z256	0004985	0.3199999928474426
B7Z1T3	0014236	0.6000000238418579
B7Z1T3	0020066	0.3199999928474426
B7Z242	0021063	0.30000001192092896
B7Z242	0000550	0.30000001192092896
B7Z242	0001711	0.3100000023841858
B7Z242	0001700	0.30000001192092896
B7Z242	0001548	0.30000001192092896
B7Z242	0004985	0.3100000023841858
B7Z242	0004975	0.3799999952316284
B7Z242	0016621	0.30000001192092896
B7Z242	0005401	0.30000001192092896
B7Z242	0005180	0.6000000238418579
B7Z242	0007739	0.30000001192092896
B7Z1U7	0001386	0.30000001192092896
B7Z1U9	0014750	0.800000011920929
B7Z1V0	0002691	0.30000001192092896
B7Z1V0	0004721	0.30000001192092896
B7Z299	0011376	0.30000001192092896
B7Z299	0004976	0.4699999988079071
B7Z299	0007988	0.3100000023841858
B7Z1Y1	0005265	0.30000001192092896
B7Z1W9	0002691	0.30000001192092896
B7Z1W9	0004721	0.30000001192092896
B7Z1W8	0005130	0.4000000059604645
B7Z1W8	0005101	0.3100000023841858
B7Z1W5	0021063	0.33000001311302185
B7Z1W5	0001187	0.33000001311302185
B7Z1W5	0004987	0.33000001311302185
B7Z1W5	0004948	0.30000001192092896
B7Z1W5	0005401	0.33000001311302185
B7Z1Z6	0005008	0.30000001192092896
F8W9A3	0011671	0.5699999928474426
F8W9A3	0005575	0.30000001192092896
F8W9A3	0005180	0.30000001192092896
A6NLG4	0004985	0.009999999776482582
A6NLG4	0019019	0.30000001192092896
F8VWT9	0005010	0.30000001192092896
F8W8L6	0011380	0.699999988079071
F8W8L6	0005061	0.30000001192092896
F8W8L6	0020506	0.7300000190734863
F8W8L6	0019046	0.38999998569488525
D6RCB1	0016532	0.30000001192092896
J3KNS1	0005575	0.30000001192092896
J3KNV4	0021063	0.30000001192092896
J3KNV4	0013177	0.800000011920929
J3KNV4	0015225	0.30000001192092896
J3KNV4	0005401	0.30000001192092896
J3KNV4	0019950	0.4099999964237213
J3KNV4	0008779	0.30000001192092896
J3KNV4	0009711	0.5099999904632568
D6RBV5	0014364	0.4000000059604645
D6RBV5	0004069	0.30000001192092896
B7ZA03	0005496	0.30000001192092896
B7ZA03	0019087	0.3100000023841858
B7ZA00	0003210	0.30000001192092896
B7ZA00	0017631	0.30000001192092896
B7ZA00	0008315	0.30000001192092896
B7ZA00	0019087	0.30000001192092896
B7ZA25	0005008	0.30000001192092896
D6RBP2	0005136	0.3199999928474426
I0J0A3	0008487	0.30000001192092896
J3KPI6	0005191	0.3100000023841858
J3KPI6	0005105	0.3199999928474426
J3KPI6	0005036	0.30000001192092896
J3KPJ3	0005071	0.30000001192092896
D6RAJ6	0007576	0.30000001192092896
J3KPD3	0005233	0.30000001192092896
J3KPF9	0011719	0.30000001192092896
J3KPF9	0011348	0.30000001192092896
J3KPF9	0004979	0.3199999928474426
E6Y365	0021085	0.5600000023841858
E6Y365	0010150	0.3700000047683716
E6Y365	0012201	0.30000001192092896
E6Y365	0014739	0.6000000238418579
E6Y365	0002691	0.3199999928474426
E6Y365	0003999	0.30000001192092896
E6Y365	0002629	0.4000000059604645
E6Y365	0003789	0.4000000059604645
E6Y365	0004993	0.4099999964237213
E6Y365	0004992	0.4000000059604645
E6Y365	0004950	0.4000000059604645
E6Y365	0003606	0.30000001192092896
E6Y365	0004970	0.4000000059604645
E6Y365	0004716	0.3100000023841858
E6Y365	0005961	0.30000001192092896
E6Y365	0016684	0.30000001192092896
E6Y365	0016682	0.30000001192092896
E6Y365	0016689	0.30000001192092896
E6Y365	0016688	0.30000001192092896
E6Y365	0016687	0.30000001192092896
E6Y365	0016686	0.30000001192092896
E6Y365	0016693	0.30000001192092896
E6Y365	0016691	0.30000001192092896
E6Y365	0017884	0.800000011920929
E6Y365	0017885	0.30000001192092896
E6Y365	0003197	0.30000001192092896
E6Y365	0005617	0.30000001192092896
E6Y365	0005606	0.30000001192092896
E6Y365	0003012	0.30000001192092896
E6Y365	0018874	0.33000001311302185
E6Y365	0004071	0.30000001192092896
E6Y365	0018666	0.30000001192092896
E6Y365	0005233	0.6000000238418579
E6Y365	0005220	0.30000001192092896
E6Y365	0019781	0.33000001311302185
E6Y365	0006406	0.3100000023841858
E6Y365	0005086	0.5
E6Y365	0005072	0.30000001192092896
E6Y365	0005096	0.4000000059604645
E6Y365	0005008	0.30000001192092896
E6Y365	0007648	0.30000001192092896
E6Y365	0006292	0.3400000035762787
E6Y365	0007576	0.3400000035762787
E6Y365	0006176	0.30000001192092896
E6Y365	0018177	0.4000000059604645
E6Y365	0021511	0.30000001192092896
E6Y365	0021449	0.30000001192092896
E6Y365	0008315	0.4000000059604645
E6Y365	0021355	0.3199999928474426
E6Y365	0011806	0.4099999964237213
Q1PSW9	0011719	0.30000001192092896
Q1PSW9	0012883	0.30000001192092896
Q1PSW9	0011348	0.3100000023841858
Q1PSW9	0012563	0.6000000238418579
Q1PSW9	0024464	0.30000001192092896
Q1PSW9	0002939	0.30000001192092896
Q1PSW9	0002898	0.30000001192092896
Q1PSW9	0002531	0.3199999928474426
Q1PSW9	0014369	0.699999988079071
Q1PSW9	0002145	0.30000001192092896
Q1PSW9	0016355	0.5
Q1PSW9	0016296	0.699999988079071
Q1PSW9	0005341	0.3100000023841858
Q1PSW9	0019756	0.5199999809265137
Q1PSW9	0019757	0.5
Q1PSW9	0007187	0.30000001192092896
Q1PSW9	0019019	0.30000001192092896
J3KMX2	0001475	0.30000001192092896
J3KMX2	0004643	0.30000001192092896
J3KMX2	0004614	0.30000001192092896
J3KMX2	0019507	0.30000001192092896
J3KMX2	0044208	0.4000000059604645
J3KMX2	0009506	0.6000000238418579
J3KN95	0014353	0.699999988079071
J3KN95	0015286	0.30000001192092896
A0A0S2Z310	0011057	0.30000001192092896
A0A0S2Z310	0015924	0.4000000059604645
A0A0S2Z310	0005396	0.30000001192092896
A0A0S2Z310	0017147	0.5
A0A0S2Z310	0019180	1
A0A0S2Z316	0008815	1
J3KN38	0005105	0.30000001192092896
A0A0S2Z349	0012727	0.33000001311302185
A0A0S2Z349	0003947	0.4000000059604645
A0A0S2Z349	0004989	0.3700000047683716
A0A0S2Z349	0002125	0.30000001192092896
A0A0S2Z349	0005301	0.5
A0A0S2Z349	0008383	0.5
A5JSJ9	0004989	0.4000000059604645
A5JSJ9	0005480	0.3100000023841858
A5JSJ9	0011874	0.6399999856948853
Q4KR72	0023122	0.6899999976158142
Q4KR72	0004989	0.4000000059604645
Q4KR72	0005105	0.3100000023841858
Q4KR72	0008315	0.6000000238418579
J3KNI1	0013281	0.699999988079071
J3KNI1	0015286	0.30000001192092896
A0A0S2Z3A9	0011348	0.4099999964237213
A0A0S2Z3A9	0014433	0.8100000023841858
A0A0S2Z3A9	0015229	0.699999988079071
A0A0S2Z3A9	0008854	0.30000001192092896
J3KNC5	0015469	0.5299999713897705
J3KNC5	0005575	0.30000001192092896
J3KNC5	0005028	0.3100000023841858
A0A0S2Z3B5	0011719	0.3100000023841858
A0A0S2Z3B5	0024965	0.30000001192092896
A0A0S2Z3B5	0010311	0.800000011920929
A0A0S2Z3B5	0004994	0.5
A0A0S2Z3B5	0016971	0.4000000059604645
A0A0S2Z3B5	0015626	0.30000001192092896
A0A0S2Z3B5	0002125	0.5
A0A0S2Z3B5	0003359	0.30000001192092896
A0A0S2Z3B5	0003356	0.30000001192092896
A0A0S2Z3B5	0015225	0.30000001192092896
A0A0S2Z3B5	0018949	0.30000001192092896
A0A0S2Z3B5	0016333	0.33000001311302185
A0A0S2Z3B5	0018891	0.30000001192092896
A0A0S2Z3B5	0005575	0.30000001192092896
A0A0S2Z3B5	0019950	0.3400000035762787
A0A0S2Z3B5	0005058	0.30000001192092896
A0A0S2Z3B5	0005021	0.8999999761581421
A0A0S2Z3B5	0008779	0.30000001192092896
A0A0S2Z3B5	0009993	0.3100000023841858
A0A0S2Z3B5	0007269	0.4000000059604645
A0A0S2Z3B5	0020121	0.5
A0A0S2Z3B5	0008487	0.30000001192092896
A0A0S2Z3B5	0010679	1
A0A0S2Z3B5	0010542	0.699999988079071
A0A0S2Z3C5	0021085	0.30000001192092896
A0A0S2Z3C5	0002533	0.30000001192092896
A0A0S2Z3C5	0004993	0.30000001192092896
A0A0S2Z3C5	0004972	0.33000001311302185
A0A0S2Z3C5	0003435	0.30000001192092896
A0A0S2Z3C5	0005627	0.30000001192092896
A0A0S2Z3C5	0005617	0.30000001192092896
A0A0S2Z3C5	0005586	0.3100000023841858
A0A0S2Z3C5	0005365	0.30000001192092896
A0A0S2Z3C5	0005154	0.3100000023841858
A0A0S2Z3C5	0006406	0.30000001192092896
A0A0S2Z3C5	0005032	0.30000001192092896
A0A0S2Z3C5	0005068	0.5
A0A0S2Z3C5	0007648	0.30000001192092896
A0A0S2Z3C5	0021310	0.30000001192092896
A0A0S2Z3C5	0009693	0.38999998569488525
A0A0S2Z3C5	0021351	0.30000001192092896
J3KNE7	0008315	0.30000001192092896
J3KNE8	0005601	0.30000001192092896
A0A0S2Z3C7	0012727	0.33000001311302185
A0A0S2Z3C7	0003947	0.4000000059604645
A0A0S2Z3C7	0004989	0.3700000047683716
A0A0S2Z3C7	0002125	0.30000001192092896
A0A0S2Z3C7	0005301	0.5
A0A0S2Z3C7	0008383	0.5
A0A0S2Z3C9	0011071	0.30000001192092896
A0A0S2Z3C9	0014536	0.6000000238418579
A0A0S2Z3C9	0002334	0.699999988079071
A0A0S2Z3C9	0002049	0.4399999976158142
A0A0S2Z3C9	0018874	0.5
A0A0S2Z3C9	0005164	0.3199999928474426
A0A0S2Z3C9	0005075	0.33000001311302185
A0A0S2Z3C9	0017043	0.3700000047683716
A0A0S2Z3C9	0020311	0.38999998569488525
A0A0S2Z3C9	0007243	0.30000001192092896
A0A0S2Z3C9	0010812	0.30000001192092896
A0A0S2Z3D5	0011743	0.30000001192092896
A0A0S2Z3D5	0021187	0.6000000238418579
A0A0S2Z3D5	0010200	0.33000001311302185
A0A0S2Z3D5	0012725	0.800000011920929
A0A0S2Z3D5	0010017	0.6000000238418579
A0A0S2Z3D5	0011285	0.30000001192092896
A0A0S2Z3D5	0011122	0.5
A0A0S2Z3D5	0001612	0.33000001311302185
A0A0S2Z3D5	0001386	0.30000001192092896
A0A0S2Z3D5	0001106	0.46000000834465027
A0A0S2Z3D5	0004995	0.4000000059604645
A0A0S2Z3D5	0004985	0.3400000035762787
A0A0S2Z3D5	0004975	0.699999988079071
A0A0S2Z3D5	0004970	0.3100000023841858
A0A0S2Z3D5	0002277	0.4000000059604645
A0A0S2Z3D5	0015597	0.3100000023841858
A0A0S2Z3D5	0003197	0.30000001192092896
A0A0S2Z3D5	0005606	0.30000001192092896
A0A0S2Z3D5	0005301	0.4000000059604645
A0A0S2Z3D5	0005365	0.30000001192092896
A0A0S2Z3D5	0005314	0.3199999928474426
A0A0S2Z3D5	0005269	0.3400000035762787
A0A0S2Z3D5	0005150	0.5
A0A0S2Z3D5	0018473	0.800000011920929
A0A0S2Z3D5	0005083	0.36000001430511475
A0A0S2Z3D5	0005044	0.6000000238418579
A0A0S2Z3D5	0005068	0.5
A0A0S2Z3D5	0006176	0.30000001192092896
A0A0S2Z3D5	0019065	0.4000000059604645
A0A0S2Z3D5	0007089	0.699999988079071
A0A0S2Z3D0	0011996	0.3100000023841858
J3KNF6	0008315	0.30000001192092896
J3KNF6	0008383	0.30000001192092896
A0A0S2Z3E1	0016971	0.6000000238418579
A0A0S2Z3E1	0015225	0.30000001192092896
A0A0S2Z3E1	0008779	0.30000001192092896
A0A0S2Z3E1	0009675	1
A0A0S2Z355	0014596	0.4000000059604645
A0A0S2Z355	0005574	0.3199999928474426
A0A0S2Z355	0008939	0.4000000059604645
A0A0S2Z366	0011122	0.30000001192092896
A0A0S2Z366	0015225	0.30000001192092896
A0A0S2Z366	0005313	0.30000001192092896
A0A0S2Z366	0008779	0.30000001192092896
A0A0S2Z366	0008721	1
J3KNA0	0004069	0.30000001192092896
J3KNB3	0008143	0.30000001192092896
A0A0S2Z382	0004993	0.30000001192092896
A0A0S2Z382	0005617	0.30000001192092896
A0A0S2Z382	0006406	0.30000001192092896
A0A0S2Z381	0002545	0.30000001192092896
A0A0S2Z381	0005184	0.30000001192092896
A0A0S2Z381	0007064	0.699999988079071
A0A0S2Z383	0023595	0.30000001192092896
A0A0S2Z383	0009154	0.6000000238418579
A0A0S2Z383	0009010	0.5
A0A0S2Z383	0024523	0.30000001192092896
A0A0S2Z383	0013749	0.4000000059604645
A0A0S2Z383	0013752	0.30000001192092896
A0A0S2Z383	0012066	0.30000001192092896
A0A0S2Z383	0003803	0.30000001192092896
A0A0S2Z383	0004981	0.44999998807907104
A0A0S2Z383	0004933	0.8199999928474426
A0A0S2Z383	0016581	0.5
A0A0S2Z383	0018923	0.5
A0A0S2Z383	0016107	0.3100000023841858
A0A0S2Z383	0005463	0.4000000059604645
A0A0S2Z383	0018612	0.4099999964237213
A0A0S2Z383	0005021	0.5099999904632568
A0A0S2Z383	0020434	0.41999998688697815
A0A0S2Z383	0018089	0.6100000143051147
A0A0S2Z383	0007269	0.30000001192092896
A0A0S2Z383	0008542	0.9599999785423279
A0A0S2Z383	0007173	0.4000000059604645
A0A0S2Z391	0021063	0.30000001192092896
A0A0S2Z391	0005401	0.30000001192092896
A0A0S2Z392	0004994	0.30000001192092896
A0A0S2Z392	0004995	0.30000001192092896
A0A0S2Z392	0006525	0.30000001192092896
A0A0S2Z392	0005044	0.5299999713897705
A0A0S2Z392	0005008	0.30000001192092896
A0A0S2Z392	0005009	0.6000000238418579
A0A0S2Z392	0008383	0.3100000023841858
A0A0S2Z2Z3	0000577	0.30000001192092896
A0A0S2Z2Z3	0015194	0.4300000071525574
A0A0S2Z2Z3	0004069	0.3100000023841858
A0A0S2Z2Z3	0010524	0.7300000190734863
A0A0S2Z2Z6	0018874	0.30000001192092896
P04626	0021085	0.699999988079071
P04626	0021063	0.4000000059604645
P04626	0021042	0.4000000059604645
P04626	0001825	0.30000001192092896
P04626	0002939	0.30000001192092896
P04626	0002797	0.3100000023841858
P04626	0002796	0.30000001192092896
P04626	0002794	0.30000001192092896
P04626	0015917	0.3199999928474426
P04626	0002363	0.33000001311302185
P04626	0004992	0.4000000059604645
P04626	0004989	0.6000000238418579
P04626	0004950	0.699999988079071
P04626	0004970	0.4000000059604645
P04626	0015459	0.3199999928474426
P04626	0016711	0.30000001192092896
P04626	0004716	0.30000001192092896
P04626	0002038	0.3100000023841858
P04626	0016698	0.4000000059604645
P04626	0003210	0.33000001311302185
P04626	0017884	0.30000001192092896
P04626	0017885	0.3100000023841858
P04626	0003268	0.30000001192092896
P04626	0003197	0.30000001192092896
P04626	0005627	0.3199999928474426
P04626	0005606	0.3199999928474426
P04626	0003012	0.30000001192092896
P04626	0005586	0.30000001192092896
P04626	0005401	0.3499999940395355
P04626	0005411	0.3400000035762787
P04626	0007959	0.36000001430511475
P04626	0005341	0.30000001192092896
P04626	0005233	0.699999988079071
P04626	0005220	0.3100000023841858
P04626	0019781	0.4300000071525574
P04626	0005138	0.4000000059604645
P04626	0005086	0.4000000059604645
P04626	0005061	0.699999988079071
P04626	0007667	0.30000001192092896
P04626	0005008	0.3100000023841858
P04626	0007648	0.30000001192092896
P04626	0006300	0.30000001192092896
P04626	0007576	0.4000000059604645
P04626	0006176	0.30000001192092896
P04626	0018177	0.44999998807907104
P04626	0021449	0.30000001192092896
P04626	0008315	0.4000000059604645
P04626	0019087	0.4000000059604645
P04626	0021355	0.4000000059604645
P04626	0021253	0.30000001192092896
P04628	0008159	0.30000001192092896
P04628	0008148	0.3100000023841858
P04628	0014086	0.6000000238418579
P04628	0014029	0.30000001192092896
P04628	0009804	0.3199999928474426
A0A0S2Z3N4	0000550	0.30000001192092896
A0A0S2Z3N4	0012084	0.800000011920929
A0A0S2Z3N4	0004985	0.3400000035762787
A0A0S2Z3N4	0005180	0.6000000238418579
A0A0S2Z3N4	0010820	0.30000001192092896
P04637	0021124	0.30000001192092896
P04637	0021085	0.5
P04637	0021063	0.5
P04637	0021042	0.8999999761581421
P04637	0010150	0.5
P04637	0000577	0.30000001192092896
P04637	0002927	0.5
P04637	0002939	0.30000001192092896
P04637	0002898	0.699999988079071
P04637	0002691	0.4000000059604645
P04637	0002629	1
P04637	0015917	0.6000000238418579
P04637	0002562	0.30000001192092896
P04637	0002533	0.30000001192092896
P04637	0002531	0.699999988079071
P04637	0001187	0.6000000238418579
P04637	0002454	0.30000001192092896
P04637	0015758	0.38999998569488525
P04637	0015760	0.4000000059604645
P04637	0004993	0.30000001192092896
P04637	0002334	0.4000000059604645
P04637	0004992	0.4000000059604645
P04637	0016982	0.6000000238418579
P04637	0004987	0.6000000238418579
P04637	0004989	0.8999999761581421
P04637	0004948	0.800000011920929
P04637	0004971	0.5
P04637	0004972	0.4000000059604645
P04637	0004976	0.36000001430511475
P04637	0004970	0.699999988079071
P04637	0003582	0.4000000059604645
P04637	0015597	0.30000001192092896
P04637	0015459	0.5
P04637	0016718	0.5
P04637	0003436	0.4000000059604645
P04637	0003435	0.30000001192092896
P04637	0004721	0.4000000059604645
P04637	0002038	0.4000000059604645
P04637	0016682	0.3400000035762787
P04637	0016681	0.3499999940395355
P04637	0003210	0.6000000238418579
P04637	0017884	0.30000001192092896
P04637	0017885	0.30000001192092896
P04637	0017844	0.3400000035762787
P04637	0015278	0.30000001192092896
P04637	0003268	0.5099999904632568
P04637	0003197	0.5
P04637	0015075	0.6000000238418579
P04637	0005627	0.4000000059604645
P04637	0005617	0.4000000059604645
P04637	0005606	0.5199999809265137
P04637	0003012	0.30000001192092896
P04637	0006895	0.30000001192092896
P04637	0018881	0.5
P04637	0005580	0.6000000238418579
